n1,n2,n3,TT_solve_time,L2_TT,K_compression,f_compression,u_compression
13,4,4,0.211984708333333,0.00301179758549159,11.6363636363636,3,3
21,6,6,0.248805416666667,0.000314838579937861,103.225806451613,8.88888888888889,6.15384615384615
37,10,10,0.460386625,3.35989128436988e-05,1133.11475409836,29.3877551020408,12.5217391304348
69,18,18,0.99913925,3.64260815781518e-06,14567.4968094804,105.290322580645,25.3023255813954
